,count,mean,std,min,10%,50%,90%,max,brier,type,scale,calibration_type,ATE,Balancing,ATE_error
7,10000.0,0.016226824516446598,0.016377510711670505,3.077980007981651e-06,0.001489573198026678,0.009737836273005895,0.04224833672995375,0.06319721063541484,0.22544603259903856,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.150339196569648,0.37229581791907934,0.15033919656964834
7,10000.0,0.07331571181041743,0.03739805472058743,1.9755446066249682e-06,0.016819465361415525,0.07848223495141177,0.12065638592994829,0.14433127516495617,0.2362463488737154,scaled_expit_2,2,,3.3407689794379727,0.3079854000685927,1.6592310205620273
7,10000.0,0.016835024026668224,0.016834782300674415,2.213919621518734e-07,0.0006714044863877444,0.010417648194925633,0.04352488614564868,0.06135390831747711,0.22561439745798056,scaled_expit_2_calibrated,2,sigmoid_calib,5.163872338386824,0.3728218528111561,0.1638723383868239
7,10000.0,0.13180560912953343,0.0586982661404249,7.912751648575522e-06,0.0372629896460379,0.14544992735919587,0.19887066223534033,0.21126918837950098,0.2542234850093778,scaled_expit_3,3,,-1.847104248602487,0.2600160208654812,6.847104248602487
7,10000.0,0.02027500771303998,0.016180822342216503,3.7751845470834766e-06,0.002188441489139115,0.015793069573775326,0.04474689578401913,0.05238637480081776,0.22639915773355937,scaled_expit_3_calibrated,3,sigmoid_calib,5.222738258744066,0.3751022882038876,0.22273825874406583
7,10000.0,0.01685112894694133,0.009884718027384491,1.5627479980628856e-06,0.003928705441340774,0.01590882915271566,0.030376048711663516,0.051233472430299076,0.22488527658555568,lr,lr_model,,5.072273806468285,0.3690450544826765,0.07227380646828507
7,10000.0,0.01592222907336897,0.012845692590278538,4.054049597523868e-06,0.0024765787522815,0.011656621746696294,0.03580828317836416,0.061083665414558674,0.2250020848443486,lr_calibrated,lr_model,sigmoid_calib,5.092542666467678,0.36934279389445046,0.09254266646767828
7,10000.0,0.039004595497169864,0.02626913706819603,1.6675944882527105e-05,0.006401092929379694,0.035829271310576116,0.07582834205505484,0.13065092274105738,0.2236085606781,GBT_cv,GBT_cv_model,,5.440679594353982,0.3748228720641869,0.4406795943539823
7,10000.0,0.015838289322578792,0.014411556625527847,1.0975606511975933e-06,0.001137857359901906,0.011069072124587298,0.0375807156309762,0.06812341094654906,0.22307305335933741,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,5.1947297125568355,0.3606176607499898,0.19472971255683547
7,10000.0,0.04722246554273919,0.03458286284912171,1.8849349248117875e-07,0.008149263955616843,0.04083264236132206,0.09508506438255701,0.19461904601170787,0.21897982399923807,rf_cv,rf_cv_model,,5.41052444865644,0.366580549561787,0.41052444865643967
7,10000.0,0.01778172781934284,0.01677881977194181,1.839106154777337e-05,0.003744659010849549,0.010432281077004446,0.04104601239686207,0.10078846898491367,0.21811993586861542,rf_cv_calibrated,rf_cv_model,sigmoid_calib,5.104746042459067,0.34410596733534565,0.10474604245906693
8,10000.0,0.12115716303121082,0.08922581239877397,6.536521121480732e-06,0.019594602883999335,0.10365011268270202,0.2476828554794841,0.5511774357713606,0.24379998197234573,scaled_expit_0.125,0.125,,6.663672050783696,0.37708027046080844,1.6636720507836964
8,10000.0,0.014726033591348645,0.012258239590515752,1.2837147239763702e-05,0.004950809302960313,0.008892019229804538,0.033196577914829134,0.070423493406138,0.2264008454822384,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,5.077014227821833,0.341802320285756,0.07701422782183265
8,10000.0,0.10405116030517904,0.07634224111312295,3.095311669165657e-05,0.016843151887357067,0.08911674148528265,0.21203748690583926,0.4615335729147134,0.2385918487063005,scaled_expit_0.25,0.25,,6.376121592077503,0.3746816595933704,1.376121592077503
8,10000.0,0.014705499178185723,0.012391434283830395,2.594560881252761e-06,0.004773254993317716,0.008895578560931316,0.033377310749514916,0.07124097720515704,0.2264090590742398,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,5.0786487466095025,0.34183259733671395,0.0786487466095025
8,10000.0,0.09281591960506066,0.06794276085076205,3.3202889547778724e-06,0.014938463928559855,0.07954875512213949,0.18904523431465506,0.403068054063778,0.23567687882248084,scaled_expit_0.3333333333333333,0.3333333333333333,,6.199825974321156,0.3724162876077938,1.199825974321156
8,10000.0,0.014688556708887449,0.012526804720136727,4.284877637150686e-06,0.004596272086091357,0.008892910480675392,0.03361546891684226,0.07202513411236355,0.22641783028890372,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,5.080341591450326,0.3418649148569037,0.08034159145032582
8,10000.0,0.07090516430287554,0.05182672546767933,2.4553511307257025e-05,0.011805508732812503,0.06087473817379724,0.14453013454125438,0.2938072879033512,0.23114724415648735,scaled_expit_0.5,0.5,,5.876676049422126,0.3664511246493822,0.8766760494221257
8,10000.0,0.014660805087240283,0.012899452226478793,3.5135501911254252e-06,0.004135711629862116,0.008887077227995394,0.034196355275299975,0.07394059451737355,0.22644417010792062,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,5.085162364454402,0.3419618834707419,0.08516236445440217
8,10000.0,0.0399370373706033,0.029833656690366084,4.683465008037402e-07,0.007105284163217846,0.033101417614790046,0.08320475535775557,0.15818185316701194,0.22731691262117806,scaled_expit_0.75,0.75,,5.443461937461035,0.3546172264309931,0.4434619374610351
8,10000.0,0.014689280588305103,0.013655506515214196,7.250736418551451e-06,0.003247903562692539,0.008930121189172552,0.03553868977832573,0.07681515323647245,0.22650895962391354,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,5.095886309063967,0.3421997927831702,0.09588630906396656
8,10000.0,0.012546858888024915,0.010814655948517549,8.776393172205132e-06,0.0034384058264626204,0.008452281586727728,0.028838482553680732,0.06308571142075062,0.22641670042262932,scaled_expit_1,1,,5.040093724200984,0.3405181600985013,0.040093724200984227
8,10000.0,0.014872811670093924,0.014513297213662157,1.0568096731056187e-08,0.002226372060234988,0.009137815698411877,0.037119986829751976,0.07853424999997,0.22660809642965682,scaled_expit_1_calibrated,1,sigmoid_calib,5.110500490936637,0.3425612951770041,0.11050049093663716
8,10000.0,0.01625423506710567,0.006230120775197079,1.4001539648478278e-05,0.007656540384234768,0.016817018788078092,0.02537154820150549,0.026181473339780936,0.22769461064160051,scaled_expit_1.25,1.25,,4.6319363059399095,0.3253701355679587,0.36806369406009054
8,10000.0,0.015257336915757636,0.015310057172602157,9.71662983229038e-06,0.0013137601206877573,0.009548258015992989,0.038951077919089375,0.0785369573262939,0.22674265271599453,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,5.12844521777436,0.34304551023721136,0.12844521777435958
8,10000.0,0.03959717146816268,0.01784713389256565,9.168912151746866e-06,0.012554141085892302,0.04210356775219265,0.06143774215460712,0.07924595182724004,0.2304849239640444,scaled_expit_1.5,1.5,,4.181736231668325,0.3101008338198204,0.8182637683316747
8,10000.0,0.015893811698498017,0.015854150998741188,6.260071828689817e-07,0.0006888009281463825,0.010197897949700607,0.040530665300270385,0.07697429142191539,0.22690974351369977,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,5.148989511366937,0.3436355486432364,0.1489895113669366
8,10000.0,0.06067310993505129,0.028500588215453742,4.367360647683505e-06,0.017396757732183212,0.06415145192595328,0.09541906468713725,0.12121284179907721,0.23426077691504343,scaled_expit_1.75,1.75,,3.6448911487861393,0.2953339490656738,1.3551088512138607
8,10000.0,0.016740843480402133,0.016056274935936674,9.124763685752768e-07,0.0014524209945523505,0.011057471461060953,0.04165663032360108,0.0743230581632647,0.22710379703898598,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,5.171353703096874,0.34430559327988697,0.17135370309687392
8,10000.0,0.07961165170076988,0.03739545294937527,1.3456414451606946e-06,0.02255179558273305,0.08413540452058235,0.12536883174255903,0.1532746969031944,0.23863140806075744,scaled_expit_2,2,,2.96361760308912,0.2814424120601952,2.03638239691088
8,10000.0,0.01756237055685486,0.016080865281905436,7.22687251153431e-08,0.0018475643940659037,0.011984613642668895,0.042110574994889946,0.07109215283446202,0.22731812937268936,scaled_expit_2_calibrated,2,sigmoid_calib,5.1948125577384525,0.34502828249569895,0.19481255773845252
8,10000.0,0.1383573020249867,0.060206453916913816,9.19649157415936e-06,0.04261018812795636,0.1498564856873108,0.20604013489241466,0.22804671400766252,0.25764965329847117,scaled_expit_3,3,,-3.3670165188120347,0.23685811656189215,8.367016518812035
8,10000.0,0.019975153671705072,0.015426645592473143,7.2080114071892964e-06,0.002389498547076352,0.016164030741789737,0.04338800746818898,0.058565632956418895,0.22825818746953255,scaled_expit_3_calibrated,3,sigmoid_calib,5.289201890943212,0.34802889862191866,0.2892018909432119
8,10000.0,0.014861271840215906,0.011943794954067336,3.995238956444602e-06,0.005144955456000566,0.009350047461939626,0.03293635435976697,0.06890463949997987,0.226329090310193,lr,lr_model,,5.00849602245324,0.34195938671937276,0.008496022453240215
8,10000.0,0.015008751492574687,0.01419029773410627,1.1675016296508467e-06,0.0028547491546362493,0.00929461726093983,0.03683317274624714,0.07725604404379247,0.22652723618846793,lr_calibrated,lr_model,sigmoid_calib,5.043477444673012,0.3427072631399784,0.0434774446730124
8,10000.0,0.03840148570661756,0.030408908785658627,5.915717141136145e-05,0.005512023848688209,0.03163571952906166,0.08468854656328756,0.1444062294541149,0.22565373697011587,GBT_cv,GBT_cv_model,,5.367673561581821,0.3519388239513062,0.36767356158182096
8,10000.0,0.014490154569760324,0.015126235562424383,2.942917197712447e-06,0.0006621051336274109,0.007420616715707318,0.038921931043056635,0.07274392586834966,0.22497161930224394,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,5.0363615162811906,0.3396664831164197,0.03636151628119055
8,10000.0,0.051670674172918714,0.03809243529030054,5.10521850682899e-07,0.007974817234404864,0.04446508229790344,0.10842418890528366,0.18503238236532593,0.22055812503329625,rf_cv,rf_cv_model,,5.172318151965813,0.3516522087834093,0.17231815196581302
8,10000.0,0.015287762120554877,0.015517088592046814,6.2764670535897515e-06,0.001993260680439213,0.007672656445930043,0.04004760786233725,0.07433952149947645,0.2189495598474587,rf_cv_calibrated,rf_cv_model,sigmoid_calib,4.600115355475192,0.32987346672188106,0.3998846445248079
9,10000.0,0.12317344206806168,0.08828417269781201,6.576396355706393e-06,0.019577392811833367,0.10912751173660964,0.2502014712374667,0.5293103518372214,0.24385089598878,scaled_expit_0.125,0.125,,6.284763582429346,0.3924557733368435,1.2847635824293464
9,10000.0,0.01676053925589738,0.011720781944339025,9.694043455410473e-06,0.005518912659777054,0.013505718270262257,0.03484025488696862,0.05467294790424626,0.22639287228968502,scaled_expit_0.125_calibrated,0.125,sigmoid_calib,4.791486503264596,0.3664224065228649,0.20851349673540387
9,10000.0,0.10615946355501439,0.075445901912588,4.060518191650875e-05,0.017107655753062737,0.09465055409686396,0.21488049974630744,0.43767417477847304,0.2386818373129071,scaled_expit_0.25,0.25,,6.018299659833424,0.3914808001170494,1.0182996598334242
9,10000.0,0.016683124138450346,0.011839212536605977,3.837273528373153e-06,0.005523837396253151,0.013216453147303936,0.03496917214601622,0.055709398362512985,0.226393310353407,scaled_expit_0.25_calibrated,0.25,sigmoid_calib,4.792931749473878,0.3664361321712758,0.2070682505261221
9,10000.0,0.09497656607948539,0.06708647169993012,1.627209263121987e-05,0.01535159276637409,0.0851102874587083,0.19198919604403683,0.3785931374777,0.2357846553937693,scaled_expit_0.3333333333333333,0.3333333333333333,,5.854326173293295,0.39016532268482035,0.8543261732932947
9,10000.0,0.016609656866990778,0.011963950592648953,8.60095252064319e-06,0.005522954448970375,0.012915400306634295,0.0351040325789193,0.05672956183861755,0.22639417672821374,scaled_expit_0.3333333333333333_calibrated,0.3333333333333333,sigmoid_calib,4.794396623418055,0.3664517492892601,0.20560337658194516
9,10000.0,0.07314907060231138,0.051061160433781366,5.490648314676605e-06,0.011915373960660423,0.06615162203163341,0.14723753216725838,0.269989974355165,0.23126814377540664,scaled_expit_0.5,0.5,,5.552440746069396,0.3860840079209441,0.5524407460693963
9,10000.0,0.016428287148509666,0.012323911395440604,5.074758052669992e-07,0.005502310677651412,0.012093324812642914,0.035593131278184885,0.05934313351311182,0.22639878324927548,scaled_expit_0.5_calibrated,0.5,sigmoid_calib,4.7984226462305735,0.36650312468573304,0.20157735376942654
9,10000.0,0.042205437620963876,0.02923203301788071,1.1887343484673352e-05,0.007490359013842614,0.038236199537949905,0.08510601078315391,0.13773723220046147,0.2274000138778149,scaled_expit_0.75,0.75,,5.144538407283875,0.3769544437469895,0.1445384072838749
9,10000.0,0.016145855814249734,0.013116000986896215,1.37592361737493e-06,0.004735213572229063,0.010590550775811669,0.036862617992491124,0.063823844818237,0.2264188842903276,scaled_expit_0.75_calibrated,0.75,sigmoid_calib,4.806862737159354,0.3666462843552346,0.19313726284064625
9,10000.0,0.01432947103343707,0.010228826418349485,4.240276329503523e-06,0.005115217595945143,0.011158782928012478,0.030337770197913262,0.04768067860402048,0.22640079505142222,scaled_expit_1,1,,4.760270714268422,0.3652872443237721,0.2397292857315776
9,10000.0,0.01597336006779105,0.014114239690770155,3.71252823860857e-06,0.0034494416818707575,0.008904645215237011,0.03857593178923962,0.06769787714560649,0.2264638194692715,scaled_expit_1_calibrated,1,sigmoid_calib,4.817800407618319,0.36688603317879187,0.18219959238168126
9,10000.0,0.01351832655819013,0.0052790409016921155,3.688132329371374e-06,0.006519333823077228,0.012895356191290286,0.021276188876180435,0.028775864119651315,0.22753377083712822,scaled_expit_1.25,1.25,,4.365050829783675,0.3522117414332535,0.6349491702163252
9,10000.0,0.016006751148784783,0.015140516717796697,2.4677268105621764e-06,0.0020886228403573905,0.008881749388183313,0.04041870434501455,0.07005502092687521,0.22654014019231608,scaled_expit_1.25_calibrated,1.25,sigmoid_calib,4.830961004496328,0.3672265231291173,0.16903899550367196
9,10000.0,0.03681731502120423,0.017422018297294322,2.7911813925696194e-06,0.01178129562057333,0.0384940692483598,0.05877664840711659,0.07968821765293445,0.2301491555094162,scaled_expit_1.5,1.5,,3.9190395134792624,0.33864170670262045,1.0809604865207376
9,10000.0,0.016294297243435247,0.016016682778831965,5.611907583080722e-08,0.0008112076453049011,0.009451567701835029,0.04214375875768502,0.07069872445757519,0.2266494153286385,scaled_expit_1.5_calibrated,1.5,sigmoid_calib,4.846068154642441,0.3676582603198653,0.1539318453575591
9,10000.0,0.05784917340056362,0.027947399909387476,4.715177590097763e-06,0.016681358285131054,0.06103209009011701,0.09277281525417423,0.11790085720440158,0.23373343403412955,scaled_expit_1.75,1.75,,3.3709116722076233,0.32523614863099687,1.6290883277923767
9,10000.0,0.01705614335105448,0.0163720156482027,1.3687332771628036e-06,0.0013853655184734859,0.010241496138781558,0.04348763523021486,0.06987542561119109,0.22678917941579707,scaled_expit_1.75_calibrated,1.75,sigmoid_calib,4.862755719089685,0.36816434252684455,0.13724428091031537
9,10000.0,0.07677016832890476,0.036634882701168714,1.2168511091426026e-05,0.02159453020068235,0.08153034287666344,0.1219955431487965,0.1474569170265242,0.23790603554365047,scaled_expit_2,2,,2.6491156300809022,0.3124237643504459,2.3508843699190978
9,10000.0,0.017956139793707304,0.016423178286594096,1.6392833149247998e-06,0.002051866645318179,0.011377312284508168,0.04433692547840973,0.0680135793080836,0.22695464222377054,scaled_expit_2_calibrated,2,sigmoid_calib,4.880591326477783,0.3687254944267976,0.11940867352221662
9,10000.0,0.13566171833682167,0.05877737550655534,1.0376118013077917e-05,0.04247570449430636,0.14830723406395263,0.2015045792206237,0.2193674411490416,0.25619052451398705,scaled_expit_3,3,,-5.092960548640667,0.2703593855868458,10.092960548640667
9,10000.0,0.020603933621652755,0.015533059275883384,2.2106453752557265e-06,0.003086142713802698,0.016605549695064337,0.04361395227233357,0.05734753398606918,0.22776498699306702,scaled_expit_3_calibrated,3,sigmoid_calib,4.955389671565654,0.3711853374344487,0.04461032843434598
9,10000.0,0.017000204957340875,0.011405568616550739,5.591758772793831e-06,0.005948522675458557,0.013717061750784604,0.03451809856382174,0.0555515231647985,0.22631474792460177,lr,lr_model,,4.979773354383023,0.36596454032132775,0.020226645616976846
9,10000.0,0.016247511005047233,0.013707291068252712,6.056207905502653e-06,0.004500132480780616,0.009386832218328367,0.03794001010747034,0.06830098477428581,0.2263783599888341,lr_calibrated,lr_model,sigmoid_calib,5.003575244934937,0.3663158007387678,0.003575244934936883
9,10000.0,0.049470286515758355,0.034525987548685945,8.071187251879053e-06,0.0080059908002863,0.04513346620548672,0.0987731818942436,0.17550007690075553,0.21423719887239184,GBT_cv,GBT_cv_model,,5.0380881521092,0.36190625734791637,0.038088152109200024
9,10000.0,0.01726039655194524,0.01699174647670334,3.844742263614531e-06,0.003941173287432198,0.009076783285205337,0.04398869655991237,0.08482165007556657,0.21325563477725573,GBT_cv_calibrated,GBT_cv_model,sigmoid_calib,4.718098093886238,0.3403289808987344,0.2819019061137622
9,10000.0,0.04768892598636297,0.037524693667231435,3.8480011288477556e-08,0.005314933345979245,0.03944358050998892,0.104203787402827,0.171954892007649,0.2202510466778709,rf_cv,rf_cv_model,,5.2349617105348685,0.3762276429441154,0.23496171053486847
9,10000.0,0.016234807231116262,0.01769797376192986,7.621443811611783e-07,0.0006258965653993309,0.00672277254677206,0.0438313720570937,0.08141424293435037,0.21917715308566027,rf_cv_calibrated,rf_cv_model,sigmoid_calib,4.926922701544916,0.35922724995952887,0.07307729845508426
